estacion,fecha,no2,temperatura,humedad,viento_vel,precipitacion,intensidad_mean,intensidad_max,ocupacion_mean,carga_mean,vmed_mean,vmed_max,tipo_elem_moda,distancia_meteo_km,distancia_trafico_km
4,2021-01-01,10,4.070833333333334,,,,388.1555555555556,916.0,3.522222222222222,21.72222222222222,0.0,0.0,URB,0.0,0.06
4,2021-01-02,23,2.3875,,,,516.3448275862069,924.0,4.574712643678161,28.5632183908046,0.0,0.0,URB,0.0,0.06
4,2021-01-03,29,2.2333333333333334,,,,476.0769230769231,924.0,4.1098901098901095,26.32967032967033,0.0,0.0,URB,0.0,0.06
4,2021-01-04,29,3.0166666666666666,,,,677.0882352941177,998.0,5.911764705882353,37.044117647058826,0.0,0.0,URB,0.0,0.06
4,2021-01-05,54,0.25,,,,588.0957446808511,922.0,4.97872340425532,32.202127659574465,0.0,0.0,URB,0.0,0.06
4,2021-01-06,34,0.375,,,,444.07865168539325,924.0,3.943820224719101,24.764044943820224,0.0,0.0,URB,0.0,0.06
4,2021-01-07,34,1.325,,,,525.2604166666666,905.0,4.885416666666667,29.21875,0.0,0.0,URB,0.0,0.06
4,2021-01-08,27,0.28500000000000003,,,,439.4651162790698,879.0,4.441860465116279,24.7093023255814,0.0,0.0,URB,0.0,0.06
4,2021-01-12,60,-4.583333333333334,,,,,,,,,,,0.0,0.06
4,2021-01-13,79,-3.2125,,,,487.875,660.0,5.0,27.75,0.0,0.0,URB,0.0,0.06
4,2021-01-14,91,-1.5958333333333334,,,,550.125,800.0,6.208333333333333,31.58333333333333,0.0,0.0,URB,0.0,0.06
4,2021-01-15,90,-0.30416666666666664,,,,604.7924528301887,952.0,5.9245283018867925,33.79245283018868,0.0,0.0,URB,0.0,0.06
4,2021-01-16,89,0.3875,,,,467.13978494623655,899.0,4.268817204301075,26.150537634408604,0.0,0.0,URB,0.0,0.06
4,2021-01-17,79,0.03333333333333333,,,,422.5730337078652,745.0,4.01123595505618,23.865168539325843,0.0,0.0,URB,0.0,0.06
4,2021-01-18,79,1.7208333333333332,,,,598.0227272727273,988.0,5.602272727272728,32.98863636363637,0.0,0.0,URB,0.0,0.06
4,2021-01-19,69,1.3833333333333333,,,,597.5494505494505,1024.0,5.6923076923076925,33.13186813186813,0.0,0.0,URB,0.0,0.06
4,2021-02-02,28,10.383333333333333,,,,641.1595744680851,1284.0,6.26595744680851,35.170212765957444,0.0,0.0,URB,0.0,0.06
4,2021-02-05,33,12.308333333333334,,,,672.5591397849462,1159.0,6.064516129032258,36.68817204301075,0.0,0.0,URB,0.0,0.06
4,2021-02-06,25,9.295833333333333,,,,560.1182795698925,1084.0,4.967741935483871,30.75268817204301,0.0,0.0,URB,0.0,0.06
4,2021-02-07,11,7.683333333333333,,,,499.1428571428572,1012.0,4.373626373626373,27.626373626373628,0.0,0.0,URB,0.0,0.06
4,2021-02-08,17,7.625,,,,765.3636363636364,1440.0,7.333333333333333,41.56060606060606,0.0,0.0,URB,0.0,0.06
4,2021-02-09,24,7.333333333333333,,,,652.5824175824176,1220.0,6.307692307692308,35.43956043956044,0.0,0.0,URB,0.0,0.06
4,2021-02-10,26,9.5375,,,,708.2134831460675,1256.0,6.52808988764045,38.46067415730337,0.0,0.0,URB,0.0,0.06
4,2021-02-12,33,11.283333333333333,,,,693.2717391304348,1216.0,6.423913043478261,37.80434782608695,0.0,0.0,URB,0.0,0.06
4,2021-02-13,27,10.736363636363636,,,,581.9148936170212,1105.0,5.0212765957446805,32.01063829787234,0.0,0.0,URB,0.0,0.06
4,2021-02-14,26,9.016666666666667,,,,537.3191489361702,1116.0,4.872340425531915,29.41489361702128,0.0,0.0,URB,0.0,0.06
4,2021-02-15,38,10.558333333333334,,,,682.8888888888889,1268.0,6.166666666666667,37.2,0.0,0.0,URB,0.0,0.06
4,2021-02-16,52,9.175,,,,789.1645569620254,1269.0,7.037974683544304,42.63291139240506,0.0,0.0,URB,0.0,0.06
4,2021-02-17,56,10.441666666666666,,,,653.3052631578947,1184.0,5.989473684210527,35.589473684210525,0.0,0.0,URB,0.0,0.06
4,2021-02-18,49,9.525,,,,758.0714285714286,1287.0,6.773809523809524,41.16666666666666,0.0,0.0,URB,0.0,0.06
4,2021-02-20,30,11.079166666666667,,,,570.258064516129,1080.0,5.032258064516129,31.40860215053764,0.0,0.0,URB,0.0,0.06
4,2021-02-21,10,9.720833333333333,,,,467.6263736263736,969.0,4.263736263736264,26.15384615384616,0.0,0.0,URB,0.0,0.06
4,2021-02-23,36,7.716666666666667,,,,638.7717391304348,1155.0,5.8478260869565215,35.02173913043478,0.0,0.0,URB,0.0,0.06
4,2021-02-24,35,8.854166666666668,,,,639.53125,1195.0,6.078125,34.859375,0.0,0.0,URB,0.0,0.06
4,2021-02-25,33,10.875,,,,820.2586206896551,1016.0,7.948275862068965,44.706896551724135,0.0,0.0,URB,0.0,0.06
4,2021-02-26,39,11.341666666666667,,,,699.9772727272727,1220.0,6.318181818181818,38.13636363636363,0.0,0.0,URB,0.0,0.06
4,2021-02-27,35,11.854166666666668,,,,573.9042553191489,968.0,5.0212765957446805,31.680851063829788,0.0,0.0,URB,0.0,0.06
4,2021-02-28,15,9.658333333333333,,,,499.23655913978496,980.0,4.333333333333333,27.55913978494624,0.0,0.0,URB,0.0,0.06
4,2021-03-01,39,9.2875,,,,632.1477272727273,1168.0,6.0,34.72727272727273,0.0,0.0,URB,0.0,0.06
4,2021-03-02,37,11.483333333333333,,,,631.3655913978495,1220.0,5.870967741935484,34.45161290322581,0.0,0.0,URB,0.0,0.06
4,2021-03-03,48,11.304166666666667,,,,615.2234042553191,1140.0,5.638297872340425,33.51063829787234,0.0,0.0,URB,0.0,0.06
4,2021-03-04,45,8.9125,,,,550.4301075268817,960.0,4.752688172043011,30.247311827956988,0.0,0.0,URB,0.0,0.06
4,2021-03-05,41,10.491666666666667,,,,632.5056179775281,1152.0,5.292134831460674,34.40449438202247,0.0,0.0,URB,0.0,0.06
4,2021-03-06,20,12.208333333333332,,,,533.4252873563219,950.0,4.494252873563219,29.39080459770115,0.0,0.0,URB,0.0,0.06
4,2021-03-07,21,10.533333333333333,,,,474.3763440860215,999.0,4.075268817204301,26.26881720430108,0.0,0.0,URB,0.0,0.06
4,2021-03-08,36,7.839130434782609,,,,550.8526315789474,1117.0,5.0,30.31578947368421,0.0,0.0,URB,0.0,0.06
4,2021-03-09,25,9.179166666666667,,,,610.1648351648352,1165.0,5.131868131868132,33.40659340659341,0.0,0.0,URB,0.0,0.06
4,2021-03-10,42,8.004166666666666,,,,619.7977528089888,1140.0,5.314606741573034,33.89887640449438,0.0,0.0,URB,0.0,0.06
4,2021-03-11,36,11.175,,,,619.6373626373627,1080.0,5.186813186813187,33.967032967032964,0.0,0.0,URB,0.0,0.06
4,2021-03-12,29,11.145833333333332,,,,556.6216216216217,1287.0,4.837837837837838,30.43243243243243,0.0,0.0,URB,0.0,0.06
4,2021-03-13,27,8.379166666666666,,,,527.0957446808511,939.0,4.531914893617022,28.84042553191489,0.0,0.0,URB,0.0,0.06
4,2021-03-14,22,10.066666666666666,,,,485.6276595744681,904.0,4.26595744680851,27.03191489361702,0.0,0.0,URB,0.0,0.06
4,2021-03-15,28,11.454166666666667,,,,584.8315789473684,1125.0,5.347368421052631,32.126315789473686,0.0,0.0,URB,0.0,0.06
4,2021-03-16,19,12.408333333333333,,,,620.4333333333333,1124.0,5.388888888888889,33.74444444444445,0.0,0.0,URB,0.0,0.06
4,2021-03-17,19,13.158333333333335,,,,618.6333333333333,1032.0,5.5,33.733333333333334,0.0,0.0,URB,0.0,0.06
4,2021-03-18,23,9.495833333333334,,,,658.9888888888889,1212.0,5.788888888888889,36.077777777777776,0.0,0.0,URB,0.0,0.06
4,2021-03-19,16,7.620833333333333,,,,511.8351648351649,960.0,4.483516483516484,28.31868131868132,0.0,0.0,URB,0.0,0.06
4,2021-03-20,11,7.595833333333333,,,,513.9684210526316,968.0,4.631578947368421,28.357894736842105,0.0,0.0,URB,0.0,0.06
4,2021-03-21,18,8.266666666666667,,,,465.61290322580646,955.0,4.086021505376344,25.90322580645161,0.0,0.0,URB,0.0,0.06
4,2021-03-22,50,9.241666666666667,,,,632.6888888888889,1172.0,5.544444444444444,34.67777777777778,0.0,0.0,URB,0.0,0.06
4,2021-03-23,57,10.55,,,,652.0444444444445,1217.0,5.688888888888889,35.666666666666664,0.0,0.0,URB,0.0,0.06
4,2021-03-24,48,12.020833333333332,,,,614.5111111111111,1117.0,5.544444444444444,33.6,0.0,0.0,URB,0.0,0.06
4,2021-03-25,49,12.558333333333334,,,,672.6923076923077,1360.0,5.945054945054945,36.57142857142857,0.0,0.0,URB,0.0,0.06
4,2021-03-26,38,12.570833333333333,,,,655.1847826086956,1052.0,5.804347826086956,35.619565217391305,0.0,0.0,URB,0.0,0.06
4,2021-03-27,24,12.233333333333333,,,,546.9578947368421,973.0,4.684210526315789,30.01052631578948,0.0,0.0,URB,0.0,0.06
4,2021-03-28,16,13.708695652173912,,,,495.6593406593407,1010.0,4.274725274725275,27.428571428571427,0.0,0.0,URB,0.0,0.06
4,2021-03-29,27,15.166666666666666,,,,587.5212765957447,980.0,5.287234042553192,32.287234042553195,0.0,0.0,URB,0.0,0.06
4,2021-03-30,32,16.8,,,,599.8876404494382,960.0,5.269662921348314,32.98876404494382,0.0,0.0,URB,0.0,0.06
4,2021-03-31,30,16.045833333333334,,,,612.7446808510638,980.0,5.446808510638298,33.45744680851064,0.0,0.0,URB,0.0,0.06
4,2021-04-01,14,17.479166666666664,,,,506.55555555555554,1058.0,4.555555555555555,27.83333333333333,0.0,0.0,URB,0.0,0.06
4,2021-04-02,12,13.666666666666666,,,,502.0470588235294,956.0,4.447058823529412,27.84705882352941,0.0,0.0,URB,0.0,0.06
4,2021-04-03,22,12.941666666666666,,,,537.7444444444444,957.0,4.766666666666667,29.64444444444445,0.0,0.0,URB,0.0,0.06
4,2021-04-04,24,13.745833333333334,,,,485.494623655914,1037.0,4.258064516129032,26.688172043010752,0.0,0.0,URB,0.0,0.06
4,2021-04-05,33,14.8,,,,601.4731182795699,990.0,5.279569892473118,32.795698924731184,0.0,0.0,URB,0.0,0.06
4,2021-04-06,37,14.575,,,,633.483870967742,1180.0,5.580645161290323,34.43010752688172,0.0,0.0,URB,0.0,0.06
4,2021-04-07,25,13.466666666666665,,,,625.2777777777778,1204.0,5.455555555555556,33.94444444444444,0.0,0.0,URB,0.0,0.06
4,2021-04-08,25,12.9875,,,,665.945652173913,1122.0,5.521739130434782,35.96739130434783,0.0,0.0,URB,0.0,0.06
4,2021-04-09,29,11.120833333333334,,,,655.6451612903226,1017.0,5.709677419354839,35.645161290322584,0.0,0.0,URB,0.0,0.06
4,2021-04-10,15,12.858333333333334,,,,558.0957446808511,1065.0,4.638297872340425,30.48936170212766,0.0,0.0,URB,0.0,0.06
4,2021-04-11,11,12.075,,,,498.1612903225807,1025.0,4.204301075268817,27.41935483870968,0.0,0.0,URB,0.0,0.06
4,2021-04-12,26,10.695833333333333,,,,631.5217391304348,1173.0,5.402173913043479,34.32608695652174,0.0,0.0,URB,0.0,0.06
4,2021-04-14,27,14.875,,,,660.7777777777778,1195.0,5.6,35.71111111111111,0.0,0.0,URB,0.0,0.06
4,2021-04-15,25,13.583333333333334,,,,628.9032258064516,1242.0,5.258064516129032,34.11827956989247,0.0,0.0,URB,0.0,0.06
4,2021-04-16,27,12.783333333333333,,,,663.236559139785,1099.0,5.408602150537634,35.81720430107527,0.0,0.0,URB,0.0,0.06
4,2021-04-17,14,10.391666666666667,,,,584.9052631578948,1000.0,4.91578947368421,31.694736842105264,0.0,0.0,URB,0.0,0.06
4,2021-04-18,13,11.658333333333333,,,,511.6315789473685,937.0,4.294736842105263,27.94736842105263,0.0,0.0,URB,0.0,0.06
4,2021-04-20,27,14.295833333333334,,,,673.4431818181819,1180.0,5.738636363636363,36.63636363636363,0.0,0.0,URB,0.0,0.06
4,2021-04-21,23,13.408333333333335,,,,629.8571428571429,1136.0,5.406593406593407,34.21978021978022,0.0,0.0,URB,0.0,0.06
4,2021-04-22,31,12.620833333333334,,,,620.8617021276596,1133.0,5.287234042553192,33.691489361702125,0.0,0.0,URB,0.0,0.06
4,2021-04-23,27,13.654166666666665,,,,654.9263157894737,1112.0,5.621052631578947,35.61052631578947,0.0,0.0,URB,0.0,0.06
4,2021-04-24,14,12.891666666666666,,,,566.21875,944.0,4.729166666666667,30.875,0.0,0.0,URB,0.0,0.06
4,2021-04-25,20,11.425,,,,461.97849462365593,944.0,3.946236559139785,25.43010752688172,0.0,0.0,URB,0.0,0.06
4,2021-04-26,32,14.020833333333334,,,,591.8695652173913,1056.0,4.913043478260869,32.18478260869565,0.0,0.0,URB,0.0,0.06
4,2021-04-27,35,13.991666666666665,,,,629.3978494623656,1148.0,5.505376344086022,34.11827956989247,0.0,0.0,URB,0.0,0.06
4,2021-04-28,27,13.854166666666666,,,,631.4086021505376,1187.0,5.387096774193548,34.333333333333336,0.0,0.0,URB,0.0,0.06
4,2021-04-29,24,13.470833333333335,,,,663.6666666666666,1197.0,5.833333333333333,35.95555555555556,0.0,0.0,URB,0.0,0.06
4,2021-04-30,28,11.916666666666668,,,,651.3936170212766,1112.0,5.425531914893617,35.191489361702125,0.0,0.0,URB,0.0,0.06
4,2021-05-01,16,12.083333333333332,,,,520.9684210526316,976.0,4.4526315789473685,28.63157894736842,0.0,0.0,URB,0.0,0.06
4,2021-05-02,12,13.495833333333334,,,,519.9166666666666,948.0,4.333333333333333,28.39583333333333,0.0,0.0,URB,0.0,0.06
4,2021-05-03,12,13.7125,,,,489.9247311827957,955.0,4.10752688172043,27.0752688172043,0.0,0.0,URB,0.0,0.06
4,2021-05-04,25,15.083333333333334,,,,621.3473684210526,995.0,5.136842105263158,33.642105263157895,0.0,0.0,URB,0.0,0.06
4,2021-05-05,41,17.45,,,,620.7083333333334,1148.0,5.166666666666667,33.583333333333336,0.0,0.0,URB,0.0,0.06
4,2021-05-06,40,18.329166666666666,,,,648.7956989247311,1296.0,5.279569892473118,35.10752688172043,0.0,0.0,URB,0.0,0.06
4,2021-05-07,29,21.0375,,,,658.5376344086021,1180.0,5.473118279569892,35.634408602150536,0.0,0.0,URB,0.0,0.06
4,2021-05-08,24,20.458333333333336,,,,571.28125,946.0,4.739583333333333,31.072916666666668,0.0,0.0,URB,0.0,0.06
4,2021-05-09,13,16.695833333333333,,,,497.1875,844.0,3.9270833333333335,27.375,0.0,0.0,URB,0.0,0.06
4,2021-05-10,18,11.654166666666667,,,,610.7789473684211,1200.0,5.010526315789473,33.07368421052632,0.0,0.0,URB,0.0,0.06
4,2021-05-11,17,11.925,,,,622.6276595744681,1151.0,5.180851063829787,33.776595744680854,0.0,0.0,URB,0.0,0.06
4,2021-05-12,14,14.3125,,,,627.1702127659574,1144.0,5.414893617021277,34.0,0.0,0.0,URB,0.0,0.06
4,2021-05-13,17,14.670833333333334,,,,624.5104166666666,1172.0,5.260416666666667,34.010416666666664,0.0,0.0,URB,0.0,0.06
4,2021-05-14,14,16.95,,,,619.0208333333334,1034.0,5.3125,33.635416666666664,0.0,0.0,URB,0.0,0.06
4,2021-05-15,13,19.333333333333336,,,,546.9166666666666,884.0,4.770833333333333,30.104166666666668,0.0,0.0,URB,0.0,0.06
4,2021-05-16,7,20.0,,,,558.6666666666666,952.0,4.65625,30.604166666666668,0.0,0.0,URB,0.0,0.06
4,2021-05-17,21,19.779166666666665,,,,626.554347826087,1089.0,5.423913043478261,34.05434782608695,0.0,0.0,URB,0.0,0.06
4,2021-05-18,31,20.020833333333336,,,,632.1263157894737,1180.0,5.505263157894737,34.32631578947368,0.0,0.0,URB,0.0,0.06
4,2021-05-19,19,19.783333333333335,,,,623.1894736842105,1168.0,5.442105263157894,33.98947368421052,0.0,0.0,URB,0.0,0.06
4,2021-05-20,31,20.554166666666667,,,,646.1702127659574,1288.0,5.553191489361702,35.180851063829785,0.0,0.0,URB,0.0,0.06
4,2021-05-21,37,21.654166666666665,,,,633.6875,1105.0,5.322916666666667,34.53125,0.0,0.0,URB,0.0,0.06
4,2021-05-22,11,17.675,,,,548.5212765957447,1170.0,4.47872340425532,30.138297872340427,0.0,0.0,URB,0.0,0.06
4,2021-05-23,10,15.433333333333334,,,,547.0416666666666,1009.0,4.6875,30.0625,0.0,0.0,URB,0.0,0.06
4,2021-05-24,21,16.395833333333336,,,,623.4736842105264,1173.0,5.494736842105263,33.89473684210526,0.0,0.0,URB,0.0,0.06
4,2021-05-25,22,19.291666666666664,,,,651.7311827956989,1222.0,5.548387096774194,35.344086021505376,0.0,0.0,URB,0.0,0.06
4,2021-05-26,26,20.620833333333334,,,,650.7849462365591,1160.0,5.516129032258065,35.38709677419355,0.0,0.0,URB,0.0,0.06
4,2021-05-27,26,22.05,,,,639.0208333333334,1176.0,5.270833333333333,34.760416666666664,0.0,0.0,URB,0.0,0.06
4,2021-05-28,26,21.4375,,,,657.5473684210526,1119.0,5.578947368421052,35.757894736842104,0.0,0.0,URB,0.0,0.06
4,2021-05-29,23,23.345833333333335,,,,592.4597701149426,920.0,5.045977011494253,32.5632183908046,0.0,0.0,URB,0.0,0.06
4,2021-05-30,10,24.825,,,,575.8541666666666,1050.0,4.833333333333333,31.59375,0.0,0.0,URB,0.0,0.06
4,2021-05-31,21,24.15,,,,620.2604166666666,1075.0,5.40625,33.802083333333336,0.0,0.0,URB,0.0,0.06
4,2021-06-01,19,20.366666666666667,,,,443.5,1149.0,4.045454545454546,24.363636363636363,0.0,0.0,URB,0.0,0.06
4,2021-06-02,26,20.0,,,,96.0,120.0,88.0,88.5,0.0,0.0,URB,0.0,0.06
4,2021-06-03,24,22.825,,,,,,,,,,,0.0,0.06
4,2021-06-04,28,22.9,,,,,,,,,,,0.0,0.06
4,2021-06-05,15,18.8625,,,,,,,,,,,0.0,0.06
4,2021-06-06,23,20.858333333333334,,,,,,,,,,,0.0,0.06
4,2021-06-07,32,24.545833333333334,,,,,,,,,,,0.0,0.06
4,2021-06-08,34,26.23333333333333,,,,,,,,,,,0.0,0.06
4,2021-06-09,32,26.44166666666667,,,,,,,,,,,0.0,0.06
4,2021-06-10,27,27.625,,,,,,,,,,,0.0,0.06
4,2021-06-11,25,26.075,,,,,,,,,,,0.0,0.06
4,2021-06-12,11,24.279166666666665,,,,,,,,,,,0.0,0.06
4,2021-06-13,11,25.75,,,,,,,,,,,0.0,0.06
4,2021-06-14,22,27.727272727272727,,,,,,,,,,,0.0,0.06
4,2021-06-15,19,27.3625,,,,,,,,,,,0.0,0.06
4,2021-06-16,20,25.4625,,,,,,,,,,,0.0,0.06
4,2021-06-17,24,18.395833333333336,,,,,,,,,,,0.0,0.06
4,2021-06-18,16,19.4125,,,,,,,,,,,0.0,0.06
4,2021-06-19,12,18.883333333333333,,,,,,,,,,,0.0,0.06
4,2021-06-20,9,17.204166666666666,,,,,,,,,,,0.0,0.06
4,2021-06-21,15,17.508333333333333,,,,,,,,,,,0.0,0.06
4,2021-06-22,27,17.458333333333336,,,,,,,,,,,0.0,0.06
4,2021-06-23,19,19.2625,,,,,,,,,,,0.0,0.06
4,2021-06-24,24,21.2625,,,,,,,,,,,0.0,0.06
4,2021-06-25,27,24.329166666666666,,,,,,,,,,,0.0,0.06
4,2021-06-26,26,25.220833333333335,,,,,,,,,,,0.0,0.06
4,2021-06-27,10,24.0,,,,,,,,,,,0.0,0.06
4,2021-06-28,20,21.441666666666666,,,,,,,,,,,0.0,0.06
4,2021-06-29,25,23.033333333333335,,,,,,,,,,,0.0,0.06
4,2021-06-30,25,25.379166666666666,,,,,,,,,,,0.0,0.06
4,2021-07-01,39,25.95416666666667,,,,,,,,,,,0.0,0.06
4,2021-07-02,40,26.320833333333333,,,,,,,,,,,0.0,0.06
4,2021-07-03,19,26.1875,,,,,,,,,,,0.0,0.06
4,2021-07-04,8,25.483333333333334,,,,,,,,,,,0.0,0.06
4,2021-07-05,14,26.40833333333333,,,,,,,,,,,0.0,0.06
4,2021-07-06,19,20.491666666666667,,,,,,,,,,,0.0,0.06
4,2021-07-07,23,19.5125,,,,,,,,,,,0.0,0.06
4,2021-07-08,24,21.990909090909092,,,,,,,,,,,0.0,0.06
4,2021-07-09,30,25.925,,,,,,,,,,,0.0,0.06
4,2021-07-10,34,28.383333333333333,,,,,,,,,,,0.0,0.06
4,2021-07-11,23,29.825,,,,,,,,,,,0.0,0.06
4,2021-07-12,20,23.205555555555556,,,,,,,,,,,0.0,0.06
4,2021-07-13,17,20.9,,,,,,,,,,,0.0,0.06
4,2021-07-14,19,22.358333333333334,,,,,,,,,,,0.0,0.06
4,2021-07-15,23,24.4,,,,,,,,,,,0.0,0.06
4,2021-07-16,29,27.804166666666667,,,,,,,,,,,0.0,0.06
4,2021-07-17,20,29.79583333333333,,,,,,,,,,,0.0,0.06
4,2021-07-18,13,30.025,,,,,,,,,,,0.0,0.06
4,2021-07-19,30,28.18333333333333,,,,,,,,,,,0.0,0.06
4,2021-07-20,38,28.05833333333333,,,,,,,,,,,0.0,0.06
4,2021-07-21,36,28.304166666666667,,,,,,,,,,,0.0,0.06
4,2021-07-22,39,29.51666666666667,,,,,,,,,,,0.0,0.06
4,2021-07-23,36,26.68333333333333,,,,,,,,,,,0.0,0.06
4,2021-07-24,12,24.891666666666666,,,,,,,,,,,0.0,0.06
4,2021-07-25,12,24.495833333333334,,,,,,,,,,,0.0,0.06
4,2021-07-26,25,23.145833333333336,,,,,,,,,,,0.0,0.06
4,2021-07-27,28,26.32916666666667,,,,,,,,,,,0.0,0.06
4,2021-07-28,24,27.895833333333332,,,,,,,,,,,0.0,0.06
4,2021-07-29,20,28.825,,,,,,,,,,,0.0,0.06
4,2021-07-30,18,28.04583333333333,,,,,,,,,,,0.0,0.06
4,2021-07-31,9,22.891666666666666,,,,,,,,,,,0.0,0.06
4,2021-08-01,7,20.641666666666666,,,,,,,,,,,0.0,0.06
4,2021-08-02,17,23.2875,,,,,,,,,,,0.0,0.06
4,2021-08-03,26,24.591666666666665,,,,,,,,,,,0.0,0.06
4,2021-08-04,14,26.179166666666667,,,,,,,,,,,0.0,0.06
4,2021-08-05,26,25.68888888888889,,,,,,,,,,,0.0,0.06
4,2021-08-07,7,24.008333333333333,,,,,,,,,,,0.0,0.06
4,2021-08-08,12,23.716666666666665,,,,,,,,,,,0.0,0.06
4,2021-08-09,15,27.145833333333332,,,,,,,,,,,0.0,0.06
4,2021-08-10,20,29.145833333333332,,,,,,,,,,,0.0,0.06
4,2021-08-11,32,30.425,,,,,,,,,,,0.0,0.06
4,2021-08-12,18,30.87916666666667,,,,,,,,,,,0.0,0.06
4,2021-08-17,13,25.82916666666667,,,,,,,,,,,0.0,0.06
4,2021-08-18,15,26.729166666666668,,,,,,,,,,,0.0,0.06
4,2021-08-19,20,26.85,,,,,,,,,,,0.0,0.06
4,2021-08-20,17,27.31666666666667,,,,,,,,,,,0.0,0.06
4,2021-08-21,24,26.458333333333332,,,,,,,,,,,0.0,0.06
4,2021-08-22,26,27.0875,,,,,,,,,,,0.0,0.06
4,2021-08-23,22,29.895833333333332,,,,,,,,,,,0.0,0.06
4,2021-08-24,15,26.770833333333332,,,,,,,,,,,0.0,0.06
4,2021-08-25,18,25.341666666666665,,,,,,,,,,,0.0,0.06
4,2021-08-26,26,26.075,,,,,,,,,,,0.0,0.06
4,2021-08-27,22,26.991666666666667,,,,,,,,,,,0.0,0.06
4,2021-08-28,14,26.145454545454545,,,,,,,,,,,0.0,0.06
4,2021-08-29,10,25.020833333333336,,,,,,,,,,,0.0,0.06
4,2021-08-30,12,25.058333333333334,,,,,,,,,,,0.0,0.06
4,2021-08-31,18,25.1625,,,,,,,,,,,0.0,0.06
4,2021-09-01,17,20.2125,,,,,,,,,,,0.0,0.06
4,2021-09-02,18,19.495833333333334,,,,,,,,,,,0.0,0.06
4,2021-09-03,20,21.5875,,,,,,,,,,,0.0,0.06
4,2021-09-04,23,22.9875,,,,,,,,,,,0.0,0.06
4,2021-09-05,22,24.504166666666666,,,,,,,,,,,0.0,0.06
4,2021-09-06,22,26.241666666666667,,,,,,,,,,,0.0,0.06
4,2021-09-07,17,26.5625,,,,,,,,,,,0.0,0.06
4,2021-09-08,10,22.941666666666666,,,,,,,,,,,0.0,0.06
4,2021-09-09,11,22.308333333333334,,,,,,,,,,,0.0,0.06
4,2021-09-10,10,22.791666666666664,,,,,,,,,,,0.0,0.06
4,2021-09-11,14,21.3375,,,,,,,,,,,0.0,0.06
4,2021-09-12,17,22.65,,,,545.6326530612245,724.0,26.816326530612244,46.6530612244898,0.0,0.0,URB,0.0,0.06
4,2021-09-13,21,21.03913043478261,,,,546.4444444444445,780.0,31.51388888888889,49.94444444444444,0.0,0.0,URB,0.0,0.06
4,2021-09-14,15,18.5375,,,,434.1666666666667,637.0,28.02083333333333,42.145833333333336,0.0,0.0,URB,0.0,0.06
4,2021-09-16,44,20.625,,,,457.6770833333333,705.0,29.73958333333333,44.489583333333336,0.0,0.0,URB,0.0,0.06
4,2021-09-17,39,20.566666666666666,,,,487.3333333333333,719.0,29.05208333333333,45.125,0.0,0.0,URB,0.0,0.06
4,2021-09-18,24,20.2125,,,,474.7083333333333,661.0,21.635416666666668,39.677083333333336,0.0,0.0,URB,0.0,0.06
4,2021-09-19,26,17.791666666666664,,,,452.1770833333333,632.0,16.302083333333332,34.458333333333336,0.0,0.0,URB,0.0,0.06
4,2021-09-20,31,17.829166666666666,,,,428.1354166666667,668.0,31.14583333333333,44.625,0.0,0.0,URB,0.0,0.06
4,2021-09-21,20,16.195,,,,423.6458333333333,688.0,33.166666666666664,45.78125,0.0,0.0,URB,0.0,0.06
4,2021-09-22,29,17.079166666666666,,,,444.0520833333333,680.0,28.385416666666668,43.145833333333336,0.0,0.0,URB,0.0,0.06
4,2021-09-23,25,19.445833333333333,,,,459.2708333333333,712.0,30.86458333333333,45.59375,0.0,0.0,URB,0.0,0.06
4,2021-09-24,34,19.154166666666665,,,,456.5416666666667,684.0,33.947916666666664,48.395833333333336,0.0,0.0,URB,0.0,0.06
4,2021-09-25,29,18.120833333333334,,,,453.96875,653.0,22.197916666666668,39.489583333333336,0.0,0.0,URB,0.0,0.06
4,2021-09-26,17,18.404166666666665,,,,460.875,640.0,19.916666666666668,37.802083333333336,0.0,0.0,URB,0.0,0.06
4,2021-09-27,54,18.704166666666666,,,,459.3186813186813,680.0,28.615384615384617,43.84615384615385,0.0,0.0,URB,0.0,0.06
4,2021-09-28,47,18.458333333333336,,,,455.0210526315789,681.0,26.73684210526316,42.28421052631579,0.0,0.0,URB,0.0,0.06
4,2021-09-29,44,19.158333333333335,,,,458.3854166666667,668.0,28.885416666666668,43.84375,0.0,0.0,URB,0.0,0.06
4,2021-09-30,41,19.608333333333334,,,,462.25,833.0,30.90625,45.770833333333336,0.0,0.0,URB,0.0,0.06
4,2021-10-09,43,17.920833333333334,,,,474.0833333333333,621.0,17.677083333333332,36.583333333333336,0.0,0.0,URB,0.0,0.06
4,2021-10-10,29,17.670833333333334,,,,444.8854166666667,632.0,16.927083333333332,34.65625,0.0,0.0,URB,0.0,0.06
4,2021-10-11,40,17.729166666666664,,,,433.6770833333333,693.0,26.46875,41.427083333333336,0.0,0.0,URB,0.0,0.06
4,2021-10-12,39,16.945833333333333,,,,426.375,668.0,15.875,32.875,0.0,0.0,URB,0.0,0.06
4,2021-10-13,55,16.820833333333333,,,,438.34375,687.0,29.25,43.34375,0.0,0.0,URB,0.0,0.06
4,2021-10-14,67,15.3125,,,,448.78125,690.0,29.697916666666668,44.114583333333336,0.0,0.0,URB,0.0,0.06
4,2021-10-15,56,16.0625,,,,482.6041666666667,728.0,30.375,46.07291666666666,0.0,0.0,URB,0.0,0.06
